probe	BLCA	CESC	ESCA	HNSC	LUSC
cg19074340	1.541942871456925e-06	9.063480549707792e-07	2.002509489054116e-06	1.7986331817921793e-06	1.6723357633530167e-06
cg03278514	1.2401740144335483e-06	2.3536157234344684e-07	1.56000447097418e-06	4.136269097130274e-06	2.606120455166394e-05
cg25407979	5.6216826737216506e-05	2.4398226918581936e-05	6.944415117251523e-05	5.132348422485222e-05	0.0009113512300343274
cg15690342	0.0010214003977011999	0.0006447743233761117	0.0014694287447847643	0.0004451351966690709	0.020666251802304032
cg10501210	2.2854705080899152e-06	1.168702183947795e-06	2.115638008899773e-06	2.6927148209371713e-06	4.870022433659749e-05
cg04646987	1.0892644606697034e-06	5.407986180266944e-07	6.327832342206686e-07	1.2950209632620612e-05	3.615517468871232e-05
cg08068820	0.0007500053904712445	0.0002699465330147177	0.00038886858406726786	0.0032156676691556642	0.0020288946553105804
cg08000684	0.0005306694968768966	0.0003989023588650298	0.0005002269661646941	0.0025129303335256737	0.011865324309636662
cg02486855	2.3009616295233127e-06	9.64403278566478e-07	9.477081981731916e-07	7.368332988715309e-06	2.689345833084e-06
cg05659097	2.552711896158799e-07	1.9707008860253562e-07	1.5570186814371778e-06	1.5229165376240416e-05	2.1135145806520093e-05
cg09285851	1.5027618872642812e-06	5.174697029561304e-07	9.0779193414936e-07	4.586894212791348e-06	2.1878008378391212e-06
cg02423318	1.9021774223276777e-06	4.2772450493167023e-07	1.439888599719108e-06	1.4815806997718895e-05	4.19111435917785e-05
cg18147485	2.7272169098546683e-06	1.9409219863519844e-06	1.651196400318522e-06	6.333494210067903e-06	7.729410674902694e-06
cg16729415	5.321440439289699e-07	1.4011952271294342e-07	1.6773194816990105e-07	5.548428221592849e-06	2.8124420750824665e-06
cg04407470	0.00014014593928052933	7.377457138225907e-05	0.00018513566004715542	0.00024060500937373775	0.0035885463660733307
cg17935217	1.0793975507195075e-06	2.3039683077753086e-07	2.060074252817623e-06	1.037119052987201e-05	1.6819454081991036e-05
cg07371589	0.00029073947463217567	0.001356916874046874	0.001198474113130601	0.011878374481889296	0.01818726767492194
cg06401021	0.00037950742674979664	0.0006989350340234068	0.001463260242040434	0.011923862374856072	0.007864758134110729
cg18320766	0.008086111088550752	0.005232601789443834	0.0016422009766546353	0.029236532011418605	0.028124452674574058
cg24104567	3.3383975159853585e-07	2.368867502543226e-07	1.1453958754346558e-07	2.6754305450316096e-06	4.106472948628426e-06
cg11693285	4.3942913820771426e-06	2.337915059863471e-06	8.632189348359298e-07	4.818275296871733e-06	1.810151339209365e-05
cg19429281	0.0013977388017639215	0.0006949282510515787	0.0008535045628673643	0.006210808725646757	0.01948215978947701
cg06368590	0.006235242445247593	0.003923746095729257	0.005822301940991394	0.0038319335671280898	0.03766649305267492
cg00106345	9.433364350962953e-07	3.055965968365992e-06	3.219864622687196e-06	2.0333783561354848e-06	4.256960207210447e-05
cg23460843	2.0196718815157498e-06	1.2790459843484148e-06	2.155664056791018e-06	1.517335511823717e-06	1.7119535776681516e-06
cg14285533	8.77443317722465e-06	0.00013429319163321907	0.0004012133276516749	0.002706894472124759	0.008331821742697514
cg14715697	2.4922104977301296e-07	1.1796685032500199e-06	1.0701354035413946e-06	1.6699655078056264e-06	9.186145184348349e-06
cg04131969	7.395845614032725e-06	4.058265690313867e-05	8.843654746197416e-05	0.0010528079593555618	0.0013888363967737227
cg16964348	3.567391093525885e-05	5.339273767421382e-05	0.00012239459475104296	0.0007510169174393156	0.003692249275832893
cg20525461	6.664870198652695e-07	4.0892174688972327e-07	1.456945530654008e-06	8.342603811237452e-07	2.4315014985548147e-06
cg08711175	1.6429789193112345e-06	2.589031161049932e-07	1.0482473436801421e-06	6.23649340016348e-06	3.3522638932687033e-06
cg22156300	2.913081818856078e-05	2.1316766725099078e-05	1.4947591546485838e-05	0.00046905253762844265	0.0006329157054356704
cg21127079	6.915966128304474e-05	2.9247789975217487e-05	2.9663246908633313e-05	0.0001941639152119734	0.0007255484896427334
cg01315092	3.5398065352298947e-07	6.238355112331284e-07	5.832990858414822e-07	8.180765039174087e-06	5.03038045284665e-05
cg02637318	1.6437276511582777e-06	1.163079862700478e-06	3.8213597707205395e-06	5.356158404059563e-06	1.7945286657115032e-05
cg05528899	1.3093883996306843e-06	1.0503693039953798e-06	2.567432069496521e-06	2.4741421686300667e-05	1.7435277612897204e-05
cg17342973	9.117149908924315e-07	3.1855715085613024e-07	2.389920494572095e-06	2.9746924302576085e-06	1.3611348911283308e-05
cg22848598	0.00011005873802417909	5.531911857744376e-05	0.00015178204289830076	0.00012864388556675267	0.0014029024543624046
cg26001902	0.0031499060859255224	0.0027564273865971246	0.002481216922110434	0.01604089429427404	0.07863063329939905
cg22001496	9.496295162714219e-07	1.6347271902692611e-06	5.296354481432175e-07	1.1690901149394861e-05	1.7342362949507305e-06
cg01252526	1.154600048607346e-06	1.6967156889990258e-07	1.239131631607382e-06	4.7834130505175485e-06	2.6381770575947262e-05
cg07458308	3.0320711993145344e-07	3.734319530290797e-07	8.03215723975681e-07	1.1401727104805027e-05	3.648164755573724e-05
cg26246807	3.1174057097871353e-06	1.2610392955897386e-06	5.015021156259958e-06	3.984613460794595e-06	5.087791208139514e-05
cg25208017	1.0804714798595682e-06	5.890120301491053e-07	7.59216275861771e-07	8.533572028356362e-06	1.2070820222847526e-06
cg14458834	0.008003702806798288	0.007225056587086556	0.0007630561121777646	0.01579497184007778	0.02665796075468279
cg15922174	2.0867881720498804e-06	2.886211884298162e-07	1.327454735570166e-06	8.720920878522164e-06	3.8238363310505455e-05
cg17239236	4.472882103019771e-05	3.8081968392953416e-05	4.3664585434299855e-05	0.00022757021061835302	0.00022160147101583762
cg09418984	6.781364211808083e-07	3.550899257982465e-06	1.8749599547929207e-06	1.928685395147789e-06	4.67796752226278e-05
cg03117976	2.642478602804532e-07	1.09834423616062e-06	4.0081358170893086e-07	2.1208817982595886e-06	3.1405143789506874e-05
cg04689080	8.590578603473453e-07	1.715125556143171e-06	1.4362839966897134e-06	1.0447098375898634e-05	2.7420765230194987e-05
cg08597761	0.0003827118669130414	0.0002811165640864033	0.0004650230705992442	0.0013581520979539618	0.0026503861091751444
cg20985450	5.477873573928039e-07	1.307878312603039e-06	8.050340937609336e-07	5.953833259357208e-07	9.357189384281012e-06
cg18823007	0.002219898288377209	0.0010610425157426562	0.0007593832568925052	0.005818828310684694	0.03128664464530402
cg01324372	0.0002458161447768248	0.00018012796633541938	8.570067603400843e-05	0.0021689346992093306	0.014291130359713406
cg04387835	1.1561192502468343e-06	3.138432546379022e-07	9.166893480833105e-07	5.39382500821084e-06	8.086095890321583e-06
cg26884027	0.0042563303575161625	0.001668049487254848	0.0015932652157150074	0.027303559987090012	0.08980364577271871
cg27341866	5.522826238330177e-07	2.9496983270344003e-07	5.66549792361537e-07	4.410597987005715e-06	1.858701811122021e-05
cg10828660	8.385865177701346e-07	5.863277810680412e-07	4.237519971636572e-07	4.629446848176677e-06	5.745796010859193e-05
cg11146691	9.901170275986027e-07	5.5745521427647e-07	1.1684988642331196e-06	4.350537121680098e-06	2.0740137071083577e-05
cg25999637	0.007764224888514946	0.00606426704163141	0.0010523579294243746	0.027007843072728976	0.04659575036105707
cg12222949	0.0006227347716637155	0.0007914832987569298	0.0017909977539079592	0.00324453287476274	0.010411243284682997
cg25114913	0.001278604191835484	0.0006148630150086376	0.0010704143828312595	0.0031294044055130144	0.024077187579835027
cg08599635	1.5746326075789276e-07	3.863986412258602e-07	3.04317469443649e-07	1.264140275598069e-06	1.8697203612983855e-05
cg22474464	2.35800157375482e-06	1.5292196502733613e-06	1.7725385856903753e-06	1.1371474880090825e-05	2.158551687040919e-05
cg01972418	0.00019128827120262315	0.00020972889599832456	0.00045482893514815716	0.001015080538301163	0.003255275798308901
cg08231710	8.064697232557094e-07	5.648371072305394e-07	1.02856402304341e-06	1.9394582381343506e-06	1.6374641108661824e-05
cg26631039	0.004451415080061452	0.0029798785609722244	0.0008535201817222315	0.011845949883791037	0.019917328521319708
cg22126211	1.3980039767125252e-06	2.327135952756576e-06	2.743646851901538e-06	3.5681783632324216e-06	2.3398638358802513e-05
cg02435495	1.9110025985677458e-06	8.153294385973564e-07	1.9026077690653676e-06	5.106858770786982e-06	2.417812906951866e-06
cg21453451	1.037217737600571e-06	5.957174712524493e-07	6.103590050154928e-07	4.933056110551226e-06	1.865804779556668e-06
cg16620382	1.1146511861004349e-06	1.7376839746346962e-06	3.022901787975742e-06	8.689780682871184e-06	1.2048328013722909e-05
cg14732324	5.836561986610755e-07	4.463607180570095e-07	1.528980439069738e-06	7.112003872355999e-06	3.455616265361991e-06
cg10732215	1.7049346776221164e-06	1.8129444569182224e-07	1.1164641221905747e-06	6.040959375988031e-06	1.8168381716520134e-05
cg23478547	1.5733282578886398e-06	1.0880756444220375e-06	9.38915950402363e-07	9.44516743088597e-06	8.156062731053515e-05
cg20141578	1.187107630719053e-06	1.8126734179631068e-07	2.629402097971689e-06	3.7839235154080164e-06	6.822448046051137e-06
cg03804136	4.0890780383169567e-07	8.792249047512301e-07	5.264388325918259e-07	4.355371321018709e-06	5.636692399744181e-06
cg16252110	5.040483577113674e-07	5.880998288648743e-07	9.898915737603306e-08	1.1551171380452808e-06	1.4382766352520614e-06
cg23881926	9.140553829417585e-07	1.5268948198976507e-06	2.2745239091417903e-07	1.2147432752662724e-05	4.568266711483998e-05
cg04499325	7.076845030846713e-06	6.623086096008146e-07	5.795725256796391e-06	0.00012728927797070355	9.898577226540306e-06
cg06573787	6.46494399591524e-07	3.439736887566637e-07	4.01043674965575e-07	4.564326608104685e-06	1.5970367940254527e-06
cg11595545	1.1275592538795286e-06	9.919030854677048e-07	5.031511837777503e-07	4.5060542327846066e-06	1.2704247036674498e-05
cg05037927	2.356494172914392e-05	1.4803126930971188e-05	5.065248986684257e-06	0.00013907406172052105	0.0011516364015898262
cg10788618	0.002458501177142125	0.002586228477219379	0.004099910023666098	0.003239736094132013	0.07560227272827127
cg14103680	8.015500220270866e-07	5.827043625997174e-07	3.42713211770318e-07	1.0220969659266998e-05	3.32842100196018e-05
cg16239482	3.127408948011556e-05	3.5740747289372822e-06	3.543816115883725e-05	0.0003323745053315008	0.0003602935627442072
cg10286969	6.983767343493596e-07	3.1727075799001245e-07	4.982068320904532e-06	1.1940360653834858e-05	8.168359482579879e-05
cg11599864	1.3199694037335785e-06	3.414084362934541e-07	1.4791806460257018e-06	2.9456276778638823e-06	1.088384216448475e-05
cg19486070	7.829400520173447e-07	4.3583940713964877e-07	1.1371114967106965e-06	8.246195931542743e-06	3.333133181457337e-06
cg20691436	0.0015177673713060358	0.000616138052802735	0.00016227002513701904	0.0011932854263000082	0.003924114634636311
cg09684233	1.6181720001240407e-06	2.7528381634150946e-06	6.894483873897128e-06	1.9557050335290426e-05	5.372512586085107e-05
cg20634967	0.0010392949156343434	0.0007507132064438338	0.000722609255165807	0.0054402849309917655	0.06377216848768284
cg19480724	0.01882177320671872	0.009522836180703962	0.002056395544391307	0.049859329331193296	0.1085445275876043
cg24545961	9.124804860061176e-07	1.0520106763187154e-06	3.1773090055767226e-07	1.5569985951708887e-05	1.3765083002743594e-05
cg23279522	2.107176002993927e-06	2.8074578788250813e-06	4.880001380600519e-06	1.2961580241492854e-05	5.1161871243603216e-05
cg20564892	0.0005567283788760058	0.0005043230049091108	0.00023708713023935956	0.007254540981530226	0.03680958704093882
cg09527126	0.00022793592076951087	0.00033602347246102225	0.0008547325907829873	0.0014324405971888154	0.004313547062976398
cg05905176	3.48458463347856e-07	3.66081329938317e-07	1.244959975334165e-07	2.3474427704373025e-06	6.344979087277714e-06
cg25317585	1.230294589965597e-06	5.599305380010744e-07	1.1202777537271113e-06	5.4808160267075245e-06	6.601246198251199e-07
cg14491820	1.409280479772873e-07	7.492267836783917e-07	4.5935898858963376e-07	7.444634527270511e-07	5.579563499034101e-06
cg17025835	0.0003335495974101832	0.00030092623532254945	3.187103023606142e-05	0.004250937434287607	0.0028696920028763273
cg22348992	1.0848815380354315e-06	2.0618174832039495e-07	7.692240509638362e-07	1.247481420024954e-05	1.2291444584897615e-05
cg27576485	1.2241792352565839e-06	4.450111055786382e-07	1.091220696219919e-06	2.0782351354187154e-06	2.5049882027632366e-05
cg02511231	9.097656212983529e-07	1.5282335776078958e-06	4.0854369612888797e-07	8.52599521041636e-06	3.837988164688167e-05
cg12373617	7.124578636549805e-07	1.5909708741190798e-06	7.565956161131871e-07	3.2351608398561994e-06	3.7256948175845572e-06
cg14419975	8.115475654335569e-07	4.006658784304687e-07	1.0973580166706576e-06	3.739482481499856e-06	7.094327663860478e-06
cg04067139	0.0016999129812849212	0.0018671468419145043	0.00038779430235088343	0.003267908367437542	0.009063035879644304
cg15994026	2.2158623203694105e-06	1.2192001390861143e-06	4.777498877475139e-06	3.7416824463232246e-06	2.160268796590259e-05
cg25718467	4.743053584039814e-06	3.6422356027454583e-06	8.814923865223257e-07	1.9357522471517007e-05	3.708861611588454e-05
cg01753252	5.74941933293438e-07	1.2501992131971896e-07	1.5258970247331028e-07	1.7701947995588108e-06	1.3933904847176631e-05
cg21773872	2.0329016816924943e-07	2.0689949805391623e-07	6.458526404407027e-07	3.6367620647104193e-06	1.9633117920953013e-06
cg04442576	2.0784859570333048e-06	2.460323563973077e-06	1.3540365764919127e-06	1.6822457306657768e-05	3.156903102055519e-05
cg02774542	0.0006063778339569126	0.00027512847545700935	0.0003004595531008647	0.008610554448689528	0.004042040460463525
cg00666105	2.760601622373571e-06	3.214319203747422e-06	1.242300906011795e-05	1.9413795652996056e-05	7.856617321370108e-05
cg03126579	1.6023637345652374e-07	5.188025588798162e-07	1.2805178547659056e-06	7.048662068489531e-06	4.645087182582469e-06
cg03599978	5.904225487138315e-07	9.69595930885303e-07	2.1226325428391758e-06	3.370967197054764e-05	5.768457179884027e-05
cg24384244	2.2219779302104157e-07	2.549083467987684e-07	1.2191745345613292e-06	5.961240405190082e-06	6.760328362880319e-06
cg17945789	5.761548711213926e-07	9.124975681135128e-07	7.826668057273056e-07	1.300265667684819e-05	5.424951089851415e-05
cg04426802	7.857643419650895e-07	2.8306344714304486e-07	1.820916790332694e-06	1.10368322320209e-05	1.73067786737946e-05
cg15384383	2.2027184293116344e-06	5.350390065761434e-07	2.599726662478319e-06	6.820683005819283e-06	2.1515850710191463e-05
cg21678445	1.32244921888236e-06	6.156264056020322e-07	2.4862300643455073e-07	1.5022714714298947e-05	6.445605283441902e-06
cg04115680	6.857107072461011e-08	2.148191796275123e-07	6.632175825863062e-07	1.6525981835485704e-06	5.728132789537544e-06
cg01833196	0.001288392628400743	0.001353797021332639	0.002007460075059271	0.005985353586947326	0.01673564898144467
cg04855678	2.6702303791703574e-07	1.2568043787930528e-06	1.4714985090559518e-06	2.5361648788319035e-06	2.6114489816686513e-05
cg18118685	1.2852339592472894e-06	2.427211147899566e-06	4.709065415366975e-06	8.030775333803808e-06	2.447330848128204e-05
